winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.0,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.0,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.0,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.0,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.0,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,3.0,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.0,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.0,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405.0,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404.0,Espana,Priorato,77.36,Priorat Red,4.0,3.0
Binigrau,Nounat,2020,4.2,404.0,Espana,Mallorca,19.9,Rioja Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2011,4.2,402.0,Espana,Rioja,28.53,Rioja Red,4.0,3.0
Matsu,El Viejo,2019,4.2,400.0,Espana,Toro,27.89,Toro Red,5.0,3.0
Artadi,Valdegines,2016,4.2,398.0,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2011,4.2,395.0,Espana,Rioja,61.94,Rioja Red,4.0,3.0
Contino,Reserva,2016,4.2,392.0,Espana,Rioja,19.98,Rioja Red,4.0,3.0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390.0,Espana,Priorato,16.76,Priorat Red,4.0,3.0
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.0,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.0,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.0,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.0,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.0,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,3.0,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.0,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.0,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405.0,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404.0,Espana,Priorato,77.36,Priorat Red,4.0,3.0
Binigrau,Nounat,2020,4.2,404.0,Espana,Mallorca,19.9,Rioja Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2011,4.2,402.0,Espana,Rioja,28.53,Rioja Red,4.0,3.0
Matsu,El Viejo,2019,4.2,400.0,Espana,Toro,27.89,Toro Red,5.0,3.0
Artadi,Valdegines,2016,4.2,398.0,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2011,4.2,395.0,Espana,Rioja,61.94,Rioja Red,4.0,3.0
Contino,Reserva,2016,4.2,392.0,Espana,Rioja,19.98,Rioja Red,4.0,3.0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390.0,Espana,Priorato,16.76,Priorat Red,4.0,3.0
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.0,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.0,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.0,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.0,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.0,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,3.0,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.0,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.0,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405.0,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404.0,Espana,Priorato,77.36,Priorat Red,4.0,3.0
Binigrau,Nounat,2020,4.2,404.0,Espana,Mallorca,19.9,Rioja Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2011,4.2,402.0,Espana,Rioja,28.53,Rioja Red,4.0,3.0
Matsu,El Viejo,2019,4.2,400.0,Espana,Toro,27.89,Toro Red,5.0,3.0
Artadi,Valdegines,2016,4.2,398.0,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2011,4.2,395.0,Espana,Rioja,61.94,Rioja Red,4.0,3.0
Contino,Reserva,2016,4.2,392.0,Espana,Rioja,19.98,Rioja Red,4.0,3.0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390.0,Espana,Priorato,16.76,Priorat Red,4.0,3.0
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.0,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.0,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.0,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.0,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.0,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,3.0,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.0,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.0,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405.0,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404.0,Espana,Priorato,77.36,Priorat Red,4.0,3.0
Binigrau,Nounat,2020,4.2,404.0,Espana,Mallorca,19.9,Rioja Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2011,4.2,402.0,Espana,Rioja,28.53,Rioja Red,4.0,3.0
Matsu,El Viejo,2019,4.2,400.0,Espana,Toro,27.89,Toro Red,5.0,3.0
Artadi,Valdegines,2016,4.2,398.0,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2011,4.2,395.0,Espana,Rioja,61.94,Rioja Red,4.0,3.0
Contino,Reserva,2016,4.2,392.0,Espana,Rioja,19.98,Rioja Red,4.0,3.0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390.0,Espana,Priorato,16.76,Priorat Red,4.0,3.0
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.0,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.0,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.158426788816932,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.158426788816932,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.158426788816932,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.158426788816932,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.158426788816932,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,4.158426788816932,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,4.158426788816932,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.158426788816932,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,4.158426788816932,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,4.158426788816932,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.158426788816932,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405.0,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.158426788816932,3.0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404.0,Espana,Priorato,77.36,Priorat Red,4.158426788816932,3.0
Binigrau,Nounat,2020,4.2,404.0,Espana,Mallorca,19.9,Rioja Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2011,4.2,402.0,Espana,Rioja,28.53,Rioja Red,4.158426788816932,3.0
Matsu,El Viejo,2019,4.2,400.0,Espana,Toro,27.89,Toro Red,4.158426788816932,3.0
Artadi,Valdegines,2016,4.2,398.0,Espana,Vino de Espana,48.96,Tempranillo,4.158426788816932,3.0
Contino,Rioja Graciano,2011,4.2,395.0,Espana,Rioja,61.94,Rioja Red,4.158426788816932,3.0
Contino,Reserva,2016,4.2,392.0,Espana,Rioja,19.98,Rioja Red,4.158426788816932,3.0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390.0,Espana,Priorato,16.76,Priorat Red,4.158426788816932,3.0
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.158426788816932,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,4.158426788816932,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,4.158426788816932,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.158426788816932,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.158426788816932,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.158426788816932,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.158426788816932,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.158426788816932,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.158426788816932,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,4.158426788816932,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,4.158426788816932,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.158426788816932,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,4.158426788816932,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,4.158426788816932,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.158426788816932,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405.0,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.158426788816932,3.0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404.0,Espana,Priorato,77.36,Priorat Red,4.158426788816932,3.0
Binigrau,Nounat,2020,4.2,404.0,Espana,Mallorca,19.9,Rioja Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2011,4.2,402.0,Espana,Rioja,28.53,Rioja Red,4.158426788816932,3.0
Matsu,El Viejo,2019,4.2,400.0,Espana,Toro,27.89,Toro Red,4.158426788816932,3.0
Artadi,Valdegines,2016,4.2,398.0,Espana,Vino de Espana,48.96,Tempranillo,4.158426788816932,3.0
Contino,Rioja Graciano,2011,4.2,395.0,Espana,Rioja,61.94,Rioja Red,4.158426788816932,3.0
Contino,Reserva,2016,4.2,392.0,Espana,Rioja,19.98,Rioja Red,4.158426788816932,3.0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390.0,Espana,Priorato,16.76,Priorat Red,4.158426788816932,3.0
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.158426788816932,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,4.158426788816932,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,4.158426788816932,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.158426788816932,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.0,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.0,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.0,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,3.0,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.0,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.0,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405.0,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404.0,Espana,Priorato,77.36,Priorat Red,4.0,3.0
Binigrau,Nounat,2020,4.2,404.0,Espana,Mallorca,19.9,Rioja Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2011,4.2,402.0,Espana,Rioja,28.53,Rioja Red,4.0,3.0
Matsu,El Viejo,2019,4.2,400.0,Espana,Toro,27.89,Toro Red,5.0,3.0
Artadi,Valdegines,2016,4.2,398.0,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2011,4.2,395.0,Espana,Rioja,61.94,Rioja Red,4.0,3.0
Contino,Reserva,2016,4.2,392.0,Espana,Rioja,19.98,Rioja Red,4.0,3.0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390.0,Espana,Priorato,16.76,Priorat Red,4.0,3.0
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.0,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.0,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.0,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.0,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.0,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,3.0,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.0,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.0,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405.0,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404.0,Espana,Priorato,77.36,Priorat Red,4.0,3.0
Binigrau,Nounat,2020,4.2,404.0,Espana,Mallorca,19.9,Rioja Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2011,4.2,402.0,Espana,Rioja,28.53,Rioja Red,4.0,3.0
Matsu,El Viejo,2019,4.2,400.0,Espana,Toro,27.89,Toro Red,5.0,3.0
Artadi,Valdegines,2016,4.2,398.0,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2011,4.2,395.0,Espana,Rioja,61.94,Rioja Red,4.0,3.0
Contino,Reserva,2016,4.2,392.0,Espana,Rioja,19.98,Rioja Red,4.0,3.0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390.0,Espana,Priorato,16.76,Priorat Red,4.0,3.0
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.0,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.0,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.0,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.0,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.0,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,3.0,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.0,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.0,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
Lustau,Candela Cream Dulce Sweet,N.V.,4.2,405.0,Espana,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404.0,Espana,Priorato,77.36,Priorat Red,4.0,3.0
Binigrau,Nounat,2020,4.2,404.0,Espana,Mallorca,19.9,Rioja Red,4.158426788816932,3.0
Ramon Bilbao,Mirto,2011,4.2,402.0,Espana,Rioja,28.53,Rioja Red,4.0,3.0
Matsu,El Viejo,2019,4.2,400.0,Espana,Toro,27.89,Toro Red,5.0,3.0
Artadi,Valdegines,2016,4.2,398.0,Espana,Vino de Espana,48.96,Tempranillo,4.0,2.0
Contino,Rioja Graciano,2011,4.2,395.0,Espana,Rioja,61.94,Rioja Red,4.0,3.0
Contino,Reserva,2016,4.2,392.0,Espana,Rioja,19.98,Rioja Red,4.0,3.0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390.0,Espana,Priorato,16.76,Priorat Red,4.0,3.0
Mustiguillo,Finca Terrerazo,2017,4.2,390.0,Espana,El Terrerazo,24.45,Red,4.0,3.0
Matarromera,Gran Reserva,2011,4.2,389.0,Espana,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0
Sei Solo,Preludio,2016,4.2,388.0,Espana,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0
Vinedos de Paganos,El Puntido,2005,4.2,384.0,Espana,Rioja,73.0,Rioja Red,4.0,3.0
La Vicalanda,Reserva,2015,4.2,420.0,Espana,Rioja,17.5,Rioja Red,4.0,3.0
Enrique Mendoza,Santa Rosa,2017,4.2,420.0,Espana,Alicante,18.9,Red,4.0,3.0
Clos Pons,Roc Nu,2011,4.2,420.0,Espana,Costers del Segre,23.95,Red,4.0,3.0
Sierra Cantabria,Coleccion Privada,2012,4.2,420.0,Espana,Rioja,28.3,Rioja Red,4.0,3.0
Imperial,Rioja Reserva,2004,4.2,417.0,Espana,Rioja,45.0,Rioja Red,4.0,3.0
Losada,Altos de Losada,2018,4.2,415.0,Espana,Bierzo,17.9,Mencia,3.0,3.0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414.0,Espana,Rias Baixas,16.78,Albarino,3.0,3.0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410.0,Espana,Rioja,13.58,Rioja Red,4.0,3.0
Bodegas La Horra,Corimbo I,2015,4.2,412.0,Espana,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0
Vina Pedrosa,Gran Reserva,2011,4.2,410.0,Espana,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0
Campillo,Gran Reserva Rioja,2012,4.2,410.0,Espana,Rioja,22.99,Rioja Red,4.0,3.0
Ramon do Casar,Treixadura,2020,4.2,407.0,Espana,Ribeiro,11.95,Rioja Red,4.158426788816932,3.0
